,NoOfProduct,BillingDays,InvoiceType,CurrentBillWithoutTax,TotalTax,CurrentBillWithTax,Adjustment,LastMonthPendingAmount,TotalAmountToPay,LastMonthBill,Anomaly,TypeOfAnomaly
16959,44,30,r,2646.2,1190.79,3836.99,0.0,766.0,4602.99,3836,0,
16960,34,30,r,2057.7,925.9649999999998,2983.6649999999995,0.0,0.0,2983.6649999999995,2986,0,
16961,48,30,r,2875.3999999999996,1293.9299999999998,4169.33,0.0,845.0,5014.33,4159,0,
16962,35,20,f,1405.5,632.475,2037.975,30.0,0.0,2007.975,3063,0,
16963,10,30,r,579.5,260.775,840.275,0.0,0.0,840.275,828,0,
16964,15,30,r,890.25,400.6125,1290.8625,501.0,0.0,789.8625,1289,0,
16965,46,30,r,2768.2999999999997,1245.735,4014.035,0.0,0.0,4014.035,4015,0,
16967,38,16,f,1222.3466666666668,550.056,1772.4026666666668,0.0,0.0,1772.4026666666668,3326,0,
16968,24,30,r,1442.1999999999998,648.9899999999999,2091.1899999999996,0.0,0.0,2091.1899999999996,2085,0,
16970,19,30,r,1133.45,510.0525,1643.5025,0.0,0.0,1643.5025,1643,0,
16971,26,30,r,1559.3,701.685,2260.9849999999997,0.0,0.0,2260.9849999999997,2251,0,
16972,2,30,r,109.1,49.095,158.195,0.0,9.0,167.195,152,0,
16973,1,19,f,24.414999999999996,10.986749999999997,35.40174999999999,0.0,0.0,35.40174999999999,50,0,
16974,45,30,r,2695.75,1213.0875,3908.8375,0.0,0.0,3908.8375,3906,0,
16975,26,30,r,1569.3,706.185,2275.4849999999997,1053.0,1085.0,2307.4849999999997,2283,0,
16976,6,30,r,342.29999999999995,154.03499999999997,496.3349999999999,0.0,0.0,496.3349999999999,500,0,
16977,24,19,f,913.3933333333332,411.027,1324.4203333333332,0.0,0.0,1324.4203333333332,2099,0,
16978,22,30,r,1331.1,598.9949999999999,1930.0949999999998,0.0,0.0,1930.0949999999998,1922,0,
16979,7,20,f,279.9,125.95499999999998,405.85499999999996,0.0,0.0,405.85499999999996,590,0,
16980,34,8,f,542.3199999999999,244.04399999999998,786.3639999999999,197.0,0.0,589.3639999999999,2967,0,
16981,30,30,r,1795.5,807.975,2603.475,0.0,0.0,2603.475,2594,0,
16982,42,8,f,671.4933333333333,302.172,973.6653333333334,0.0,0.0,973.6653333333334,3645,0,
16983,20,20,f,794.0,357.3,1151.3,363.0,0.0,788.3,1725,0,
16984,28,30,r,1688.3999999999999,759.78,2448.18,0.0,0.0,2448.18,2442,0,
16985,14,30,r,828.6999999999999,372.915,1201.615,0.0,192.0,1393.615,1204,0,
16986,30,5,f,299.41666666666663,134.73749999999998,434.1541666666666,0.0,0.0,434.1541666666666,2612,0,
16987,39,8,f,626.7866666666666,282.054,908.8406666666666,0.0,0.0,908.8406666666666,3397,0,
16988,4,19,f,152.12666666666667,68.457,220.58366666666666,0.0,84.0,304.58366666666666,340,0,
16989,40,30,r,2395.0,1077.75,3472.75,949.0,0.0,2523.75,3488,0,
16990,1,30,r,56.55,25.4475,81.9975,0.0,0.0,81.9975,88,0,
16991,11,15,f,318.525,143.33624999999998,461.8612499999999,0.0,326.0,787.8612499999999,917,0,
16992,45,30,r,2705.75,1217.5875,3923.3375,0.0,1228.0,5151.3375,3918,0,
16993,20,30,r,1191.0,535.95,1726.95,0.0,0.0,1726.95,1723,0,
16994,3,6,f,34.93,15.718499999999999,50.6485,0.0,0.0,50.6485,256,0,
16995,12,30,r,704.5999999999999,317.06999999999994,1021.6699999999998,0.0,473.0,1494.6699999999998,1020,0,
16996,31,5,f,310.0083333333333,139.50375,449.5120833333333,0.0,0.0,449.5120833333333,2694,0,
16997,23,30,r,1391.6499999999999,626.2425,2017.8925,0.0,0.0,2017.8925,2023,0,
16998,37,9,f,2208.35,993.7575,3202.1075,0.0,1508.0,4710.1075,3202,1,InvoiceType Anomaly
16999,26,12,f,616.9200000000001,277.61400000000003,894.5340000000001,0.0,0.0,894.5340000000001,2240,0,
17000,20,18,f,712.8,320.76,1033.56,0.0,0.0,1033.56,1714,0,
17001,3,17,f,99.53499999999998,44.79074999999999,144.32574999999997,0.0,0.0,144.32574999999997,251,0,
17002,8,30,r,449.4,202.23,651.63,81.0,220.0,790.63,657,0,
17003,15,30,r,873.25,392.9625,1266.2125,493.0,0.0,773.2125000000001,1280,0,
17004,16,30,r,950.8,427.86,1378.6599999999999,0.0,34.0,1412.6599999999999,1386,0,
17005,17,5,f,166.39166666666665,74.87624999999998,241.26791666666662,0.0,0.0,241.26791666666662,1462,0,
17006,37,16,f,1191.6533333333332,536.2439999999999,1727.897333333333,0.0,0.0,1727.897333333333,3239,0,
17007,47,30,r,2844.85,1280.1825,4125.032499999999,0.0,0.0,4125.032499999999,4123,0,
17008,16,30,r,939.8,422.91,1362.71,0.0,198.0,1560.71,1354,0,
17009,14,5,f,135.95,61.17749999999999,197.12749999999997,0.0,0.0,197.12749999999997,1193,0,
17010,29,10,f,579.9833333333332,260.99249999999995,840.9758333333332,1052.0,0.0,-211.02416666666682,2504,0,
17011,48,16,f,1539.4133333333332,692.7359999999999,2232.149333333333,0.0,840.0,3072.149333333333,4194,0,
17012,9,17,f,298.0383333333333,134.11724999999998,432.1555833333333,0.0,0.0,432.1555833333333,769,0,
17013,50,20,f,2013.0,905.85,2918.85,0.0,0.0,2918.85,4378,0,
17014,17,14,f,464.4966666666666,209.02349999999998,673.5201666666666,0.0,0.0,673.5201666666666,1441,0,
17015,1,30,r,46.55,20.9475,67.4975,0.0,0.0,67.4975,67,0,
17016,7,12,f,165.14,74.31299999999999,239.45299999999997,0.0,0.0,239.45299999999997,600,0,
17017,38,19,f,1442.67,649.2015,2091.8715,0.0,0.0,2091.8715,3304,0,
17018,3,30,r,161.64999999999998,72.74249999999999,234.39249999999998,13.0,0.0,221.39249999999998,227,0,
17019,43,30,r,2590.65,1165.7925,3756.4425,0.0,0.0,3756.4425,3752,0,
17020,38,30,r,2298.9,1034.505,3333.405,0.0,0.0,3333.405,3337,0,
17021,15,30,r,880.25,396.1125,1276.3625,293.0,582.0,1565.3625,1268,0,
17022,3,30,r,156.64999999999998,70.49249999999999,227.14249999999998,0.0,0.0,227.14249999999998,215,0,
17023,25,20,f,1008.5,453.825,1462.325,0.0,897.0,2359.325,2187,0,
17024,31,9,f,562.2149999999999,252.99674999999996,815.2117499999999,0.0,0.0,815.2117499999999,2707,0,
17025,30,13,f,778.0500000000001,350.1225,1128.1725000000001,599.0,0.0,529.1725000000001,2616,0,
17026,28,30,r,1663.3999999999999,748.53,2411.93,738.0,0.0,3149.93,2418,1,Adjustment Anomaly
17027,21,30,r,1242.55,559.1475,1801.6975,0.0,0.0,1801.6975,1788,0,
17028,27,30,r,1604.85,722.1825,2327.0325,0.0,0.0,2327.0325,2316,0,
17029,4,12,f,88.48,39.816,128.296,0.0,0.0,128.296,321,0,
17030,14,30,r,841.6999999999999,378.765,1220.465,245.0,0.0,975.4649999999999,1223,0,
17031,11,13,f,646.05,290.72249999999997,936.7724999999999,275.0,0.0,661.7724999999999,931,1,InvoiceType Anomaly
17032,30,30,r,1788.5,804.825,2593.325,0.0,0.0,2593.325,2591,0,
17033,7,30,r,409.84999999999997,184.4325,594.2825,0.0,0.0,594.2825,580,0,
17034,44,30,r,2652.2,1193.4899999999998,3845.6899999999996,0.0,0.0,3845.6899999999996,3853,0,
17035,30,14,f,846.3000000000001,380.835,1227.135,0.0,0.0,1227.135,2630,0,
17036,44,30,r,2634.2,1185.3899999999999,3819.5899999999997,0.0,0.0,3819.5899999999997,3812,0,
17037,42,30,r,2536.1,1141.245,3677.345,0.0,300.0,3977.345,3691,0,
17038,17,30,r,996.3499999999999,448.3574999999999,1444.7074999999998,0.0,309.0,1753.7074999999998,1448,0,
17039,26,11,f,569.1766666666666,256.12949999999995,825.3061666666665,0.0,0.0,825.3061666666665,2243,0,
17040,38,30,r,2272.9,1022.805,3295.705,0.0,0.0,3295.705,3291,0,
17041,45,12,f,1085.9,488.6550000000001,1574.5550000000003,0.0,0.0,1574.5550000000003,3945,0,
17042,5,30,r,295.75,133.0875,428.8375,0.0,0.0,428.8375,422,0,
17043,47,10,f,943.6166666666666,424.62749999999994,1368.2441666666664,986.0,91.0,473.2441666666664,4094,0,
17044,21,30,r,1236.55,556.4475,1792.9975,0.0,0.0,1792.9975,1803,0,
17045,40,12,f,963.2,433.44,1396.64,0.0,0.0,1396.64,3497,0,
17046,18,5,f,175.9833333333333,79.19249999999998,255.1758333333333,0.0,296.0,551.1758333333332,1530,0,
17047,1,30,r,44.55,20.0475,64.5975,0.0,0.0,64.5975,56,0,
17048,5,20,f,193.83333333333331,87.225,281.0583333333333,0.0,0.0,281.0583333333333,415,0,
17049,41,30,r,2474.5499999999997,1113.5475,3588.0975,0.0,0.0,3588.0975,3593,0,
17050,9,30,r,527.9499999999999,237.57749999999996,765.5274999999999,0.0,0.0,765.5274999999999,767,0,
17051,15,8,f,237.93333333333334,107.07,345.00333333333333,0.0,0.0,345.00333333333333,1299,0,
17052,40,30,r,2392.0,1076.4,3468.4,0.0,0.0,3468.4,3469,0,
17054,21,14,f,592.4566666666667,266.6055,859.0621666666667,0.0,0.0,859.0621666666667,1836,0,
17055,33,9,f,594.045,267.32025,861.36525,0.0,0.0,861.36525,2870,0,
17056,28,13,f,721.24,324.558,1045.798,0.0,0.0,1045.798,2427,0,
17057,7,5,f,66.975,30.138749999999995,97.11374999999998,0.0,110.0,207.11374999999998,589,0,
17058,1,30,r,58.55,26.3475,84.8975,0.0,30.0,114.8975,84,0,
17059,3,5,f,28.941666666666663,13.023749999999998,41.96541666666666,125.0,0.0,-83.03458333333333,250,0,
17060,2,11,f,37.43666666666666,16.846499999999995,54.28316666666666,6.0,0.0,48.28316666666666,161,0,
17061,35,30,r,2118.25,105.9125,2224.1625,0.0,0.0,2224.1625,3054,1,Tax Anomaly
17062,21,30,r,1262.55,568.1475,1830.6975,0.0,0.0,1830.6975,1820,0,
17064,50,30,r,2998.5,1349.325,4347.825,0.0,0.0,4347.825,4355,0,
17065,11,30,r,653.05,293.87249999999995,946.9224999999999,124.0,0.0,822.9224999999999,943,0,
17066,45,9,f,816.225,367.30125,1183.52625,0.0,0.0,1183.52625,3953,0,
17067,50,8,f,799.3333333333334,359.7,1159.0333333333333,0.0,0.0,1159.0333333333333,4356,0,
17068,29,30,r,1731.9499999999998,779.3774999999998,2511.3274999999994,0.0,0.0,2511.3274999999994,2499,0,
17069,2,12,f,38.44,17.298,55.738,0.0,0.0,55.738,146,0,
17070,24,30,r,1445.1999999999998,650.3399999999999,2095.54,0.0,0.0,2095.54,2105,0,
17071,5,11,f,105.14166666666667,47.31375,152.45541666666668,0.0,0.0,152.45541666666668,408,0,
17072,42,30,r,2510.1,1129.545,3639.645,990.0,0.0,2649.645,3637,0,
17073,24,30,r,1452.1999999999998,653.4899999999999,2105.6899999999996,0.0,0.0,2105.6899999999996,2121,0,
17074,10,30,r,595.5,267.975,863.475,161.0,367.0,1069.475,862,0,
17075,44,30,r,2639.2,1187.6399999999999,3826.8399999999997,827.0,0.0,2999.8399999999997,3825,0,
17076,27,30,r,1600.85,720.3825,2321.2325,304.0,0.0,2017.2325,2319,0,
17077,16,12,f,384.72,173.12400000000002,557.844,452.0,0.0,105.84400000000005,1377,0,
17078,1,30,r,40.55,18.2475,58.7975,0.0,0.0,58.7975,58,0,
17079,44,30,r,2658.2,1196.1899999999998,3854.3899999999994,0.0,0.0,3854.3899999999994,3852,0,
17080,44,30,r,2642.2,1188.9899999999998,3831.1899999999996,1588.0,1649.0,3892.1899999999996,3829,0,
17081,44,30,r,2653.2,1193.9399999999998,3847.1399999999994,0.0,0.0,3847.1399999999994,3855,0,
17082,18,20,f,707.9333333333332,318.56999999999994,1026.503333333333,0.0,0.0,1026.503333333333,1524,0,
17083,30,30,r,1783.5,802.575,2586.075,0.0,0.0,2586.075,2596,0,
17084,27,30,r,1624.85,731.1825,2356.0325,1160.0,0.0,1196.0324999999998,2356,0,
17085,32,30,r,1911.6,860.22,2771.8199999999997,0.0,0.0,2771.8199999999997,2776,0,
17086,10,15,f,299.25,134.6625,433.9125,0.0,272.0,705.9125,883,0,
17087,4,30,r,214.2,96.39,310.59,0.0,0.0,310.59,318,0,
17088,49,18,f,1771.1699999999998,797.0264999999999,2568.1965,0.0,0.0,2568.1965,4276,0,
17089,41,17,f,1391.4783333333332,626.1652499999999,2017.643583333333,780.0,0.0,1237.643583333333,3567,0,
17090,37,11,f,808.9949999999999,364.04774999999995,1173.0427499999998,0.0,0.0,1173.0427499999998,3200,0,
17091,41,11,f,904.4016666666665,406.98074999999994,1311.3824166666664,0.0,0.0,1311.3824166666664,3576,0,
17092,48,10,f,958.1333333333332,431.1599999999999,1389.293333333333,0.0,866.0,2255.293333333333,4175,0,
17093,6,30,r,337.29999999999995,151.78499999999997,489.0849999999999,0.0,0.0,489.0849999999999,492,0,
17094,49,30,r,2945.95,1325.6775,4271.6275,0.0,0.0,4271.6275,4285,0,
17095,50,16,f,1602.9333333333334,721.32,2324.2533333333336,0.0,0.0,2324.2533333333336,4342,0,
17096,16,30,r,934.8,420.66,1355.46,107.0,0.0,1248.46,1368,0,
17097,25,30,r,1490.75,670.8375,2161.5875,129.0,0.0,2290.5875,2166,1,Adjustment Anomaly
17098,3,30,r,169.64999999999998,76.34249999999999,245.99249999999995,0.0,0.0,245.99249999999995,242,0,
17099,17,5,f,168.5583333333333,75.85125,244.4095833333333,0.0,0.0,244.4095833333333,1469,0,
17100,5,16,f,151.86666666666667,68.34,220.20666666666668,0.0,0.0,220.20666666666668,409,0,
17101,42,11,f,923.3033333333333,415.4864999999999,1338.7898333333333,0.0,0.0,1338.7898333333333,3646,0,
17102,36,30,r,2156.7999999999997,970.5599999999998,3127.3599999999997,1379.0,0.0,1748.3599999999997,3117,0,
17103,34,30,r,2029.6999999999998,913.3649999999999,2943.0649999999996,121.0,0.0,2822.0649999999996,2933,0,
17104,42,30,r,2514.1,1131.345,3645.4449999999997,772.0,1758.0,4631.445,3655,0,
17105,42,30,r,2528.1,1137.645,3665.745,0.0,1560.0,5225.745,3667,0,
17106,18,12,f,424.35999999999996,190.96199999999996,615.3219999999999,0.0,0.0,615.3219999999999,1547,0,
17107,44,30,r,2636.2,1186.29,3822.49,0.0,0.0,3822.49,3821,0,
17108,48,30,r,2878.3999999999996,1295.2799999999997,4173.679999999999,1493.0,0.0,2680.6799999999994,4171,0,
17109,37,15,f,1107.175,498.22875,1605.40375,0.0,0.0,1605.40375,3195,0,
17110,20,30,r,1195.0,537.75,1732.75,0.0,0.0,1732.75,1731,0,
17111,38,30,r,2282.9,1027.305,3310.205,0.0,0.0,3310.205,3301,0,
17112,19,19,f,1123.45,505.5525,1629.0025,84.0,0.0,1545.0025,1628,1,InvoiceType Anomaly
17113,3,19,f,100.47833333333331,45.21524999999999,145.6935833333333,0.0,0.0,145.6935833333333,246,0,
17114,10,30,r,597.5,268.875,866.375,0.0,0.0,866.375,872,0,
17115,6,30,r,331.29999999999995,149.08499999999998,480.38499999999993,3.0,0.0,477.38499999999993,468,0,
17116,43,6,f,515.13,231.80849999999998,746.9385,0.0,431.0,1177.9385,3738,0,
17117,41,10,f,826.8499999999999,372.0824999999999,1198.9325,0.0,0.0,1198.9325,3588,0,
17118,14,5,f,136.95,61.62749999999999,198.5775,0.0,0.0,198.5775,1192,0,
17119,38,5,f,380.65,171.2925,551.9425,0.0,0.0,551.9425,3325,0,
17120,1,19,f,23.14833333333333,10.41675,33.565083333333334,0.0,0.0,33.565083333333334,52,0,
17121,36,12,f,867.92,390.564,1258.484,0.0,1343.0,2601.484,3147,0,
17122,18,30,r,1061.8999999999999,477.8549999999999,1539.7549999999997,0.0,0.0,1539.7549999999997,1545,0,
17123,48,13,f,1253.3733333333332,564.0179999999999,1817.391333333333,242.0,0.0,1575.391333333333,4194,0,
17124,27,17,f,925.2816666666666,416.37674999999996,1341.6584166666667,0.0,977.0,2318.6584166666667,2364,0,
17125,17,10,f,333.1166666666666,149.90249999999997,483.0191666666666,232.0,227.0,478.0191666666666,1446,0,
17126,9,16,f,279.43999999999994,125.74799999999998,405.18799999999993,0.0,0.0,405.18799999999993,756,0,
17127,1,8,f,13.479999999999999,6.065999999999999,19.546,0.0,0.0,19.546,65,0,
17128,12,16,f,378.45333333333326,170.30399999999997,548.7573333333332,0.0,0.0,548.7573333333332,1040,0,
17129,38,30,r,2275.9,1024.155,3300.0550000000003,0.0,0.0,3300.0550000000003,3304,0,
17130,26,17,f,872.8366666666666,392.77649999999994,1265.6131666666665,270.0,0.0,995.6131666666665,2240,0,
17131,18,30,r,1063.8999999999999,478.75499999999994,1542.6549999999997,0.0,0.0,1542.6549999999997,1533,0,
17132,48,30,r,2875.3999999999996,1293.9299999999998,4169.33,0.0,0.0,4169.33,4167,0,
17133,31,13,f,808.1883333333334,363.68475000000007,1171.8730833333334,0.0,0.0,1171.8730833333334,2690,0,
17134,7,8,f,110.62666666666665,49.78199999999999,160.40866666666665,0.0,0.0,160.40866666666665,598,0,
17135,1,15,f,19.775,8.89875,28.67375,0.0,0.0,28.67375,49,0,
17136,37,30,r,2207.35,993.3075,3200.6575,0.0,0.0,3200.6575,3206,0,
17137,9,17,f,294.63833333333326,132.58724999999995,427.22558333333325,0.0,0.0,427.22558333333325,753,0,
17138,44,6,f,2660.2,1197.09,3857.29,0.0,0.0,3857.29,3873,1,InvoiceType Anomaly
17140,19,7,f,264.23833333333334,118.90725,383.1455833333333,258.0,0.0,125.14558333333332,1662,0,
17141,12,30,r,707.5999999999999,318.41999999999996,1026.02,0.0,0.0,1026.02,1036,0,
17143,11,9,f,192.61499999999998,86.67675,279.29175,0.0,0.0,279.29175,942,0,
17144,31,30,r,1863.05,838.3725,2701.4224999999997,0.0,0.0,2701.4224999999997,2690,0,
17145,25,19,f,942.875,424.29375,1367.16875,0.0,0.0,1367.16875,2157,0,
17146,26,30,r,1549.3,697.185,2246.4849999999997,854.0,0.0,1392.4849999999997,2251,0,
17147,37,5,f,371.22499999999997,167.05125,538.27625,0.0,0.0,538.27625,3220,0,
17149,28,30,r,1666.3999999999999,749.88,2416.2799999999997,0.0,0.0,2416.2799999999997,2428,0,
17150,3,30,r,159.64999999999998,71.84249999999999,231.49249999999995,0.0,0.0,231.49249999999995,223,0,
17151,42,30,r,2527.1,1137.195,3664.295,0.0,0.0,3664.295,3670,0,
17152,7,8,f,106.62666666666665,47.98199999999999,154.60866666666664,0.0,0.0,154.60866666666664,568,0,
17153,40,30,r,2402.0,1080.9,3482.9,0.0,865.0,4347.9,3482,0,
17154,20,30,r,1177.0,529.65,1706.65,0.0,0.0,1706.65,1706,0,
17155,22,30,r,1319.1,593.5949999999999,1912.6949999999997,82.0,0.0,1830.6949999999997,1906,0,
17156,15,5,f,151.04166666666666,67.96875,219.01041666666666,0.0,0.0,219.01041666666666,1308,0,
17157,15,30,r,895.25,402.8625,1298.1125,625.0,0.0,673.1125,1290,0,
17158,4,30,r,222.2,99.99,322.19,0.0,0.0,322.19,329,0,
17159,42,30,r,2531.1,1138.995,3670.095,0.0,0.0,3670.095,3680,0,
17160,31,30,r,1842.05,828.9225,2670.9725,0.0,274.0,2944.9725,2664,0,
17161,6,30,r,348.29999999999995,156.73499999999999,505.03499999999997,0.0,26.0,531.035,504,0,
17162,13,30,r,753.15,37.6575,790.8075,0.0,0.0,790.8075,1101,1,Tax Anomaly
17163,5,19,f,191.10833333333332,85.99875,277.1070833333333,0.0,0.0,277.1070833333333,423,0,
17164,46,30,r,2771.2999999999997,1247.0849999999998,4018.3849999999993,0.0,620.0,4638.384999999999,4019,0,
17165,48,17,f,1639.593333333333,737.8169999999998,2377.410333333333,0.0,0.0,2377.410333333333,4198,0,
17166,50,30,r,2994.5,1347.525,4342.025,0.0,0.0,4342.025,4342,0,
17167,8,11,f,174.3133333333333,78.44099999999999,252.7543333333333,0.0,56.0,308.7543333333333,680,0,
17168,27,30,r,1616.85,727.5825,2344.4325,982.0,0.0,1362.4325,2354,0,
17169,36,14,f,1004.6399999999999,452.08799999999997,1456.7279999999998,0.0,0.0,1456.7279999999998,3118,0,
17170,6,19,f,218.05666666666662,98.12549999999997,316.1821666666666,0.0,0.0,316.1821666666666,501,0,
17171,20,7,f,276.73333333333335,124.53,401.2633333333333,0.0,0.0,401.2633333333333,1737,0,
17172,39,13,f,1019.8283333333333,458.92274999999995,1478.751083333333,0.0,0.0,1478.751083333333,3401,0,
17173,20,30,r,1176.0,529.2,1705.2,0.0,0.0,1705.2,1704,0,
17174,45,30,r,2715.75,1222.0875,3937.8375,0.0,0.0,3937.8375,3935,0,
17175,23,15,f,695.8249999999999,313.12125,1008.94625,0.0,0.0,1008.94625,2025,0,
17176,6,30,r,342.29999999999995,154.03499999999997,496.3349999999999,0.0,0.0,496.3349999999999,493,0,
17177,15,20,f,604.1666666666666,271.875,876.0416666666666,52.0,0.0,824.0416666666666,1310,0,
17178,39,30,r,2359.45,1061.7524999999998,3421.2024999999994,0.0,482.0,3903.2024999999994,3424,0,
17179,36,9,f,653.3399999999999,294.00299999999993,947.3429999999998,0.0,0.0,947.3429999999998,3152,0,
17180,23,14,f,645.2366666666666,290.3564999999999,935.5931666666665,0.0,0.0,935.5931666666665,2014,0,
17181,44,16,f,1420.3733333333332,639.168,2059.541333333333,0.0,0.0,2059.541333333333,3863,0,
17183,37,13,f,959.5516666666666,431.79825,1391.3499166666666,0.0,0.0,1391.3499166666666,3225,0,
17184,1,30,r,45.55,20.4975,66.0475,10.0,0.0,56.0475,61,0,
17185,33,30,r,1983.1499999999999,892.4175,2875.5675,0.0,949.0,3824.5675,2870,0,
17186,13,30,r,758.15,341.1675,1099.3175,236.0,0.0,863.3175000000001,1096,0,
17187,26,18,f,936.18,421.281,1357.461,0.0,735.0,2092.4610000000002,2263,0,
17188,4,30,r,225.2,101.34,326.53999999999996,0.0,0.0,326.53999999999996,340,0,
17189,9,30,r,520.9499999999999,234.42749999999995,755.3774999999998,326.0,0.0,429.3774999999998,759,0,
17190,46,10,f,923.0999999999999,415.3949999999999,1338.495,0.0,0.0,1338.495,4001,0,
17191,21,30,r,1252.55,563.6475,1816.1975,0.0,0.0,1816.1975,1812,0,
17192,22,30,r,1309.1,589.0949999999999,1898.1949999999997,0.0,0.0,1898.1949999999997,1894,0,
17193,48,12,f,1155.76,520.092,1675.8519999999999,0.0,0.0,1675.8519999999999,4188,0,
17194,42,30,r,2515.1,1131.795,3646.895,0.0,0.0,3646.895,3635,0,
17195,37,30,r,2237.35,1006.8075,3244.1575,47.0,0.0,3197.1575,3246,0,
17196,14,30,r,821.6999999999999,369.765,1191.465,524.0,0.0,667.4649999999999,1193,0,
17197,7,30,r,418.84999999999997,188.4825,607.3325,0.0,0.0,607.3325,616,0,
17198,49,30,r,2939.95,1322.9775,4262.9275,0.0,0.0,4262.9275,4264,0,
17199,6,18,f,202.37999999999997,91.07099999999998,293.45099999999996,0.0,0.0,293.45099999999996,487,0,
17200,11,30,r,660.05,297.0225,957.0725,0.0,0.0,957.0725,945,0,
17201,14,6,f,166.14,74.76299999999999,240.90299999999996,0.0,0.0,240.90299999999996,1194,0,
17202,29,30,r,1746.9499999999998,786.1274999999998,2533.0774999999994,0.0,326.0,2859.0774999999994,2544,0,
17203,18,30,r,1064.8999999999999,479.2049999999999,1544.1049999999998,0.0,262.0,1806.1049999999998,1542,0,
17204,5,30,r,279.75,125.8875,405.6375,0.0,0.0,405.6375,407,0,
17205,40,30,r,2416.0,1087.2,3503.2,0.0,686.0,4189.2,3498,0,
17206,6,30,r,361.29999999999995,162.58499999999998,523.885,177.0,0.0,346.885,524,0,
17207,41,10,f,819.5166666666665,368.7824999999999,1188.2991666666665,0.0,0.0,1188.2991666666665,3570,0,
17208,37,30,r,2228.35,1002.7575,3231.1075,0.0,0.0,3231.1075,3231,0,
17209,1,7,f,6.194999999999999,2.78775,8.98275,0.0,8.0,16.98275,38,0,
17210,32,8,f,515.6266666666667,232.032,747.6586666666667,0.0,0.0,747.6586666666667,2802,0,
17211,7,30,r,388.84999999999997,174.9825,563.8325,0.0,148.0,711.8325,555,0,
17212,42,30,r,2533.1,1139.895,3672.995,0.0,0.0,3672.995,3665,0,
17213,15,19,f,568.8916666666667,256.00125,824.8929166666667,0.0,494.0,1318.8929166666667,1305,0,
17214,19,16,f,602.3733333333333,271.068,873.4413333333333,8.0,0.0,865.4413333333333,1626,0,
